#Name	Brake.Hyd.Sys.pMC	Car.Distance	Car.Fr1.rx	Car.Fr1.ry	Car.Fr1.rz	Car.Fr1.tx	Car.Fr1.ty	Car.Fr1.tz	Car.Gen.ax_1	Car.Gen.ay_1	Car.Gen.vx_1	Car.Pitch	Car.Roll	Car.SideSlipAngle	Car.Yaw	Car.YawRate	Car.ax	Car.ay	Car.tx	Car.ty	Car.v	Car.vFL	Car.vFR	Car.vRL	Car.vRR	DM.Brake	DM.Clutch	DM.Gas	DM.GearNo	DM.Long.StepDist	DM.ManNo	DM.Steer.Ang	DM.Steer.Trq	Driver.Brake	Driver.Gas	Driver.Steer.Ang	PT.Engine.rotv	PwrD.Tire.CambDeflFL	PwrD.Tire.CambDeflFR	PwrD.Tire.LatSlipFL	PwrD.Tire.LatSlipFR	PwrD.Tire.LongSlipFL	PwrD.Tire.LongSlipFR	PwrD.Tire.RollResistFL	PwrD.Tire.RollResistFR	PwrD.Tire.ToeSlipFL	PwrD.Tire.ToeSlipFR	PwrD.Tire.TotalFL	PwrD.Tire.TotalFR	PwrL.Aero	PwrL.Brake	PwrL.PT	PwrL.Tire	PwrL.Total	PwrS.Aero	PwrS.Brake	PwrS.PT	PwrS.Tire	PwrS.Total	Steer.WhlAng	Time	Vhcl.Fr1.x	Vhcl.Fr1.y	Vhcl.v
#Unit	bar	m	rad	rad	rad	m	m	m	m/s^2	m/s^2	m/s	rad	rad	rad	rad	rad/s	m/s^2	m/s^2	m	m	m/s	m/s	m/s	m/s	m/s	-	-	-	-	m	-	rad	Nm	-	-	rad	rad/s	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	rad	s	m	m	m/s
#nStates	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	                 0	          744.5544	      0.0055576201	     -0.0082165087	         4.7282709	        -26.159524	          395.3749	      -0.053204795	         6.3626981	          5.483197	         20.503296	     -0.0082165087	      0.0055576201	      -0.016713269	         4.7282709	        0.28799107	         6.3662924	         5.4804624	        -26.149464	         394.70078	         20.506778	         24.698432	         24.187686	         20.812702	         20.812702	                 0	                 0	        0.37343348	                 0	          744.5339	               -99	        0.93789142	        0.93762678	                 0	        0.37343348	        0.93789142	                 0	                 0	                 0	         403.87092	         947.99833	         1525.0763	         2029.1742	         608.61906	         1083.4227	      0.0039884475	      -0.089875621	         2537.6704	         4060.6924	         5529.6141	                 0	          6195.808	         15510.893	         27236.344	                 0	                 0	        -73082.876	                 0	        -27249.567	        0.93789142	                52	        -26.159524	          395.3749	         20.506778
	                 0	         748.78332	       0.005133295	     -0.0085124166	         4.7851672	        -26.083832	         391.14504	      -0.054659521	         6.6276936	         5.6588065	         21.779719	     -0.0085124166	       0.005133295	       -0.01898387	         4.7851672	        0.26914351	          6.630822	         5.6712623	        -26.035405	         390.47392	         21.784401	          24.67792	         24.038012	         22.107619	         22.107619	                 0	                 0	        0.35638205	                 0	         748.76154	               -99	        0.41988082	         1.0760962	                 0	        0.35638205	        0.41988082	                 0	                -0	                 0	         166.03871	         500.80933	         1238.4898	         1257.7657	         666.64901	         1083.3963	        0.06855258	       -0.88678075	         2071.5069	         2841.1775	         6620.3085	     4.0987143e-26	         6508.5738	         14618.932	         27747.951	                 0	                 0	        -78350.511	                 0	        -27762.234	        0.41988082	              52.2	        -26.083832	         391.14504	         21.784401
	                 0	         753.27227	      0.0031426158	     -0.0086123578	         4.8286825	        -25.759764	         386.66639	      -0.056164495	         4.6670807	         4.2185077	         23.045102	     -0.0086123578	      0.0031426158	      -0.015803779	         4.8286825	        0.14547382	         4.6671974	         4.2536752	        -25.682034	         385.99931	         23.048826	         24.638922	         23.977116	         23.218006	         23.218006	                 0	                 0	       0.085647217	                 0	         753.24922	               -99	       0.048727271	        0.99679571	                 0	       0.085647217	       0.048727271	                 0	                -0	                -0	         12.954833	         119.37043	          868.6147	         474.41763	         816.40146	         1093.2743	        0.20493434	       -0.82411239	          1699.815	          1687.495	         7837.4686	                 0	         5667.0325	         12850.369	         26355.666	                 0	                 0	         -64088.59	                 0	        -26356.477	       0.048727271	              52.4	        -25.759764	         386.66639	         23.048826
	                 0	         757.95325	      0.0013097726	     -0.0073200043	         4.8462119	        -25.230773	         382.01501	      -0.056769599	          2.199866	          1.826018	         23.678035	     -0.0073200043	      0.0013097726	     -0.0067472584	         4.8462119	       0.045219537	          2.200056	         1.8410991	        -25.141293	         381.34981	         23.679222	         24.471581	         24.329082	         23.691559	         23.691559	                 0	                 0	       0.028923662	                 0	         757.92957	               -99	    -0.00069767043	        0.68653622	                 0	       0.028923662	    -0.00069767043	                 0	                 0	                 0	         3.5451745	         57.191091	         457.00927	         327.70736	          1047.834	         1170.8254	       -0.33370204	        -1.5408408	         1508.0464	         1553.6736	         8542.5929	     7.2138617e-31	         4420.9594	         12131.704	         25095.341	                 0	                 0	         -43542.83	                 0	        -25099.116	    -0.00069767043	              52.6	        -25.230773	         382.01501	         23.679222
	                 0	         762.72691	     -0.0002991116	      -0.007290024	         4.8476128	        -24.603179	         377.28244	      -0.057185955	         1.5060559	      -0.011445073	         24.032098	      -0.007290024	     -0.0002991116	    -0.00094195394	         4.8476128	      -0.030191295	         1.5063164	     -0.0039146393	        -24.512665	         376.61773	         24.032752	         24.637864	         24.635449	         24.010028	         24.010028	                 0	                 0	       0.017627603	                 0	         762.70288	               -99	      -0.034650899	       -0.24454023	                 0	       0.017627603	      -0.034650899	                 0	                -0	                -0	         37.757982	         14.780605	         302.92668	         322.20273	         1199.6131	         1148.3256	        -1.4068164	        -0.8478047	         1539.2351	         1484.1765	         8932.3635	                 0	         4050.5301	         12158.949	         25141.875	                 0	                 0	        -38027.197	                 0	        -25139.352	      -0.034650899	              52.8	        -24.603179	         377.28244	         24.032752
	                 0	         767.56174	     -0.0014412928	     -0.0074549309	         4.8345684	        -23.960272	         372.49022	      -0.056944855	          1.295269	        -1.7476342	          24.30484	     -0.0074549309	     -0.0014412928	      0.0043428365	         4.8345684	      -0.096424373	         1.2957172	        -1.7396942	        -23.878398	         371.82469	         24.305725	         24.690594	         24.683453	         24.333914	         24.333914	                 0	                 0	       0.033213811	                 0	         767.53744	               -99	      -0.071144074	        -1.1436367	                 0	       0.033213811	      -0.071144074	                 0	                 0	                 0	         101.33677	        0.47749435	         111.77724	         163.10369	         1305.8192	         1059.6051	        -2.2241306	        0.13971062	         1516.3754	         1222.9482	         9240.1936	     6.5108085e-36	         3961.3004	         12051.087	         25252.673	                 0	                 0	        -36406.649	                 0	        -25251.912	      -0.071144074	                53	        -23.960272	         372.49022	         24.305725
	                 0	         772.44879	     -0.0018169094	     -0.0078042965	         4.8136207	        -23.371265	         367.63844	      -0.056748258	         1.2947914	        -2.4387765	         24.561638	     -0.0078042965	     -0.0018169094	      0.0073141799	         4.8136207	       -0.10460282	         1.2952552	        -2.4413362	        -23.303389	         366.97166	         24.563021	         24.751275	         24.733305	         24.657948	         24.657948	                 0	                 0	       0.055490302	                 0	         772.42423	               -99	      -0.055505642	        -1.3681958	                 0	       0.055490302	      -0.055505642	                 0	                 0	                 0	         96.344593	         4.0091562	         18.345665	         50.239305	         1331.2348	         1048.6825	        -1.9180517	        0.37618977	         1443.5886	         1103.0259	         9527.0205	                 0	         3996.5479	          12134.22	         25657.856	                 0	                 0	        -36832.668	                 0	        -25658.147	      -0.055505642	              53.2	        -23.371265	         367.63844	         24.563021
	                 0	         777.38682	     -0.0016515925	     -0.0081727917	         4.7942689	        -22.872373	         362.72533	      -0.056562093	         1.2545744	         -2.301075	         24.813258	     -0.0081727917	     -0.0016515925	       0.007076708	         4.7942689	      -0.088938167	         1.2549066	        -2.3040923	        -22.817463	         362.05768	         24.814683	          24.81509	         24.790044	          24.98067	          24.98067	                 0	                 0	       0.078956973	                 0	         777.36201	               -99	      -0.044048954	        -1.3116402	                 0	       0.078956973	      -0.044048954	                 0	                 0	                 0	           67.6511	          6.274126	         3.0931243	        0.96125531	         1330.4457	         1070.4317	        -1.3148455	         0.4186723	         1399.4052	         1077.8027	         9813.1956	     1.3369221e-41	         4024.5452	         12327.258	          26165.08	                 0	                 0	        -37112.072	                 0	        -26165.862	      -0.044048954	              53.4	        -22.872373	         362.72533	         24.814683
	                 0	         782.37426	     -0.0013858307	     -0.0084942653	         4.7776691	        -22.462743	         357.75442	      -0.056298129	         1.1978728	        -2.0313381	         25.055358	     -0.0084942653	     -0.0013858307	      0.0062453999	         4.7776691	      -0.077995096	         1.1981333	        -2.0332525	        -22.418972	         357.08624	         25.056729	         24.882341	         24.850335	         25.293889	         25.293889	                 0	                 0	        0.10364066	                 0	          782.3492	               -99	      -0.039096504	        -1.1942179	                 0	        0.10364066	      -0.039096504	                 0	                 0	                 0	         42.965107	         8.5313675	         55.282449	         24.058867	          1327.289	         1096.3833	       -0.81812697	        0.40341739	         1424.3081	         1129.1099	         10093.798	     7.4814656e-44	         5095.8813	         12700.407	         27890.155	                 0	                 0	        -38470.662	                 0	        -27891.518	      -0.039096504	              53.6	        -22.462743	         357.75442	         25.056729
	                 0	         787.40913	     -0.0011635952	     -0.0087811745	         4.7629459	        -22.132676	         352.73007	      -0.056100072	         1.1470223	        -1.8190735	         25.287843	     -0.0087811745	     -0.0011635952	      0.0055947502	         4.7629459	      -0.069434558	         1.1472189	        -1.8208377	        -22.098786	         352.06161	         25.289197	         24.942798	         24.906286	         25.585562	         25.585562	                 0	                 0	        0.12573286	                 0	         787.38384	               -99	      -0.036326305	        -1.1095522	                 0	        0.12573286	      -0.036326305	                 0	                 0	                 0	         27.596137	         11.199566	         159.18506	         103.96287	         1326.7366	         1119.2677	       -0.50188867	        0.35950087	         1512.7192	         1234.5751	         10368.279	                 0	         6568.5667	         13205.557	         30142.445	                 0	                 0	         -40385.51	                 0	        -30144.003	      -0.036326305	              53.8	        -22.132676	         352.73007	         25.289197
	                 0	         792.48951	     -0.0010017054	     -0.0090037052	         4.7499018	        -21.874274	         347.65599	      -0.055982486	         1.0910964	        -1.6264057	         25.510376	     -0.0090037052	     -0.0010017054	      0.0050149412	         4.7499018	       -0.06091297	         1.0912575	        -1.6283184	        -21.849131	         346.98741	          25.51172	         24.991213	         24.952903	         25.853785	         25.853785	                 0	                 0	        0.14352039	                 0	           792.464	               -99	      -0.034310573	        -1.0137311	                 0	        0.14352039	      -0.034310573	                 0	                 0	                 0	         17.768891	         13.701879	         296.29464	         223.11065	         1328.5041	         1141.3511	       -0.29673659	        0.31873944	         1642.0306	         1378.3227	         10636.975	     3.0190168e-48	         7724.3701	         13767.243	         32128.607	                 0	                 0	        -41971.393	                 0	        -32130.211	      -0.034310573	                54	        -21.874274	         347.65599	          25.51172
	                 0	         797.61143	    -0.00088175859	     -0.0090912171	         4.7385389	        -21.680398	         342.53754	      -0.055912389	        0.71699988	        -1.4465117	         25.691555	     -0.0090912171	    -0.00088175859	      0.0044109322	         4.7385389	      -0.053589602	        0.71712519	        -1.4469455	        -21.662865	         341.86891	         25.692859	         25.023242	         24.987375	         26.044515	         26.044515	                 0	                 0	        0.18399087	                 0	         797.58574	               -99	      -0.033181903	       -0.91858831	                 0	        0.18399087	      -0.033181903	                 0	                 0	                 0	         12.617763	         14.655538	         428.22649	         347.28608	         1344.1211	         1172.9573	       -0.21033695	        0.28554358	         1784.6944	         1535.1665	         10861.837	                 0	         8307.3916	         14165.438	         33334.668	                 0	                 0	        -39838.936	                 0	        -33334.842	      -0.033181903	              54.2	        -21.680398	         342.53754	         25.692859
	                 0	         802.76318	     -0.0010287547	     -0.0091343837	           4.72745	         -21.54419	         337.38744	      -0.056010159	         0.6306515	        -1.4210405	         25.820165	     -0.0091343837	     -0.0010287547	      0.0045073501	           4.72745	      -0.058997529	        0.63081004	        -1.4193853	        -21.534052	         336.71879	         25.821509	         25.202975	         25.008701	         26.173178	         26.173178	                 0	                 0	        0.26046193	                 0	         802.73736	               -99	       -0.02744237	       -0.67297932	                 0	        0.26046193	       -0.02744237	                 0	                -0	                -0	         9.5956064	         11.959989	          384.3259	         440.57019	         1352.5527	         1186.8061	       -0.18040606	        0.25977953	         1746.5224	         1639.4763	         11023.142	     3.9692813e-53	         8381.3978	         14306.271	         33710.814	                 0	                 0	        -39454.045	                 0	        -33710.635	       -0.02744237	              54.4	         -21.54419	         337.38744	         25.821509
	                 0	         807.93997	     -0.0013147542	     -0.0091470752	         4.7148878	        -21.464051	         332.21114	      -0.056224732	       0.011277953	        -1.5223002	         25.931132	     -0.0091470752	     -0.0013147542	      0.0055656417	         4.7148878	      -0.065135885	       0.011159025	        -1.5229693	         -21.46229	         331.54253	         25.932612	         25.434736	         25.041444	         26.240955	         26.240955	                 0	                 0	        0.15970586	                 0	         807.91404	               -99	     -0.0025686848	      -0.092623004	                 0	        0.15970586	     -0.0025686848	                 0	                -0	                -0	         3.9873598	         4.8448758	         278.46391	         527.70057	         1354.7861	         1230.9983	       -0.15355831	        0.16634635	         1637.8632	         1763.9439	         11165.116	                 0	         7926.6489	         14177.756	         33269.553	                 0	                 0	        -33293.765	                 0	        -33266.277	     -0.0025686848	              54.6	        -21.464051	         332.21114	         25.932612
	                 0	         813.12485	    -0.00096722896	     -0.0087676176	         4.7037755	        -21.445352	         327.02638	      -0.056203388	        -0.3199195	        -1.2560647	         25.902059	     -0.0087676176	    -0.00096722896	      0.0052357566	         4.7037755	      -0.038744782	       -0.31985698	        -1.2671329	        -21.451074	          326.3577	         25.903403	         25.419139	         25.236426	         26.173783	         26.173783	                 0	                 0	        0.14214008	                 0	         813.09894	               -99	       0.019086272	       0.032649025	                 0	        0.14214008	       0.019086272	                 0	                -0	                -0	         1.3931196	        0.36794781	         255.78925	         361.66326	          1370.921	         1283.0671	       -0.11334721	       0.068572749	         1628.1652	         1644.8855	          11141.81	     2.6172407e-58	         7472.3581	         13850.558	         32464.753	                 0	                 0	        -29449.606	                 0	        -32463.347	       0.019086272	              54.8	        -21.445352	         327.02638	         25.903403
	                 0	         818.29692	    -0.00043675625	     -0.0086151075	          4.699643	         -21.48093	         321.85455	      -0.056056898	       -0.76601888	       -0.58534197	          25.80564	     -0.0086151075	    -0.00043675625	      0.0022556385	          4.699643	     -0.0096018559	       -0.76616058	        -0.5864632	        -21.489435	         321.18577	         25.806648	         25.259512	         25.217483	         26.048335	         26.048335	                 0	                 0	        0.11896235	                 0	         818.27112	               -99	      0.0066648505	       -0.08947135	                 0	        0.11896235	      0.0066648505	                 0	                -0	                 0	         1.1337872	        0.16520591	          296.2041	         318.54117	         1364.5162	         1309.8868	       -0.11245485	       0.045155627	         1661.7586	         1628.8294	         11024.057	                 0	         7297.6234	         13645.154	         31966.842	                 0	                 0	        -24913.398	                 0	        -31965.483	      0.0066648505	                55	         -21.48093	         321.85455	         25.806648
	                 0	         823.43389	    -0.00044375754	     -0.0080579113	         4.6968273	        -21.542748	         316.71834	      -0.055496801	        -2.0350673	       -0.54141388	         25.521023	     -0.0080579113	    -0.00044375754	      0.0012910673	         4.6968273	      -0.024355612	        -2.0351913	       -0.53651745	        -21.553116	          316.0492	          25.52185	         24.991603	          24.98329	         25.670942	         25.670942	                 0	                 0	       0.070422409	                 0	         823.40837	               -99	      -0.020270943	       -0.42706588	                 0	       0.070422409	      -0.020270943	                 0	                -0	                -0	          5.911992	         1.3413569	         294.56205	         269.80727	         1399.7377	          1321.857	       -0.31676599	        0.16291113	         1700.9051	          1593.076	         10680.854	                 0	         6194.3527	         13119.461	         29994.689	                 0	                 0	        -11492.977	                 0	        -29993.154	      -0.020270943	              55.2	        -21.542748	         316.71834	          25.52185
	                 0	         828.48792	    -0.00096410435	     -0.0069800583	         4.6883009	        -21.623831	         311.66569	      -0.055600005	        -2.9470924	        -1.1675848	          24.98046	     -0.0069800583	    -0.00096410435	      0.0031760349	         4.6883009	      -0.063080063	        -2.9464883	        -1.1613949	        -21.639875	         310.99592	         24.981207	         24.856446	         24.835739	         24.953939	         24.879635	                 0	                 0	                 0	                 0	         828.46294	               -99	      -0.029191872	       -0.71362464	                 0	                 0	      -0.029191872	                 0	                -0	                -0	         30.544098	        0.16443232	         32.470115	         14.511159	         1482.2775	         1313.6691	        -1.2420565	       -0.11461221	         1545.4496	          1329.186	         10038.981	     8.4758965e-66	         2285.6501	         12165.763	         24490.705	                 0	                 0	         1767.8718	                 0	        -24481.912	      -0.029191872	              55.4	        -21.623831	         311.66569	         24.981207
	                 0	         833.43967	     -0.0013825557	     -0.0071877274	         4.6714472	        -21.746176	         306.71577	      -0.056667031	        -1.1794123	        -2.2824578	         24.595196	     -0.0071877274	     -0.0013825557	      0.0064026837	         4.6714472	       -0.11078629	        -1.1790849	        -2.2687911	        -21.773522	         306.04602	         24.596348	           24.7583	         24.728568	         24.595867	         24.462192	                 0	                 0	                 0	                 0	         833.41507	               -99	      -0.053341671	        -1.3517154	                 0	                 0	      -0.053341671	                 0	                -0	                -0	         86.742115	        0.29696705	         10.442346	         43.435637	         1429.8296	         1148.0246	        -2.3215775	        0.13423679	          1525.134	         1192.0151	         9579.8005	                 0	         2501.5419	         12044.177	         24125.561	                 0	                 0	        -13680.698	                 0	        -24124.499	      -0.053341671	              55.6	        -21.746176	         306.71577	         24.596348
	                 0	         838.33969	     -0.0024381609	     -0.0071005836	          4.641661	        -21.950533	         301.82009	      -0.056705102	       -0.60702289	        -3.9464585	         24.420585	     -0.0071005836	     -0.0024381609	       0.011521086	          4.641661	       -0.19276531	       -0.60542038	        -3.9248457	        -21.997762	         301.15126	         24.422757	         24.728587	         24.695672	         24.469791	         24.238267	                 0	                 0	                 0	                 0	         838.31527	               -99	      -0.086677677	        -2.0451443	                 0	                 0	      -0.086677677	                 0	                -0	                -0	          173.8698	         9.0763902	         39.331078	          130.3784	         1493.2425	         1036.5129	        -3.1223698	        0.71398663	         1703.7334	         1176.4891	         9383.6922	     1.7751677e-70	           2831.88	         12303.051	         24518.701	                 0	                 0	        -18885.922	                 0	        -24515.199	      -0.086677677	              55.8	        -21.950533	         301.82009	         24.422757
	         116.77225	         843.19865	     -0.0042736604	     -0.0064850103	         4.5911376	        -22.297443	         296.97382	      -0.056715877	        -9.4156956	        -6.2285037	         23.888118	     -0.0064850103	     -0.0042736604	       0.020662673	         4.5911376	       -0.31396456	        -9.4105251	        -6.2088621	        -22.378354	         296.30757	         23.893565	          23.52528	         23.126961	         23.664456	         23.343956	        0.77848166	                 0	                 0	                 0	         843.17476	               -99	      -0.081722755	        -2.9232805	        0.77848166	                 0	      -0.081722755	                 0	                -0	                -0	         190.67856	         45.482688	         375.69723	         319.03862	          1963.964	         1321.2916	         -4.489021	         2.3843631	         2522.5813	         1686.6214	          8806.171	         109490.81	         3517.5209	         13692.315	         135507.35	                 0	                 0	        -54413.884	                 0	        -135539.13	      -0.081722755	                56	        -22.297443	         296.97382	         23.893565
	         87.867468	         847.75712	     -0.0042430805	      -0.007271393	         4.5283082	        -22.836611	          292.4487	      -0.056105219	        -7.5784973	        -6.6775561	         21.794388	      -0.007271393	     -0.0042430805	       0.026539244	         4.5283082	       -0.28130826	         -7.576266	        -6.7062349	         -22.95964	         291.78694	         21.802442	         21.616553	         21.075695	         21.651133	         21.338604	        0.58578312	                 0	                 0	                 0	         847.73532	               -99	       0.008496861	        -1.0160255	        0.58578312	                 0	       0.008496861	                 0	                 0	                 0	         69.557166	         15.948734	         154.50534	         278.75632	         1459.0719	         999.17161	        -1.4593994	        0.89004964	         1682.6744	         1296.0708	         6684.9818	         76509.186	         3250.7074	         11873.816	          98319.37	                 0	                 0	         -38130.45	                 0	        -98334.759	       0.008496861	              56.2	        -22.836611	          292.4487	         21.802442
	         108.05949	           851.912	     -0.0017612056	     -0.0055491325	         4.4918307	        -23.569659	         288.36149	      -0.053271126	        -12.663061	        -3.3105344	         19.514846	     -0.0055491325	     -0.0017612056	       0.015190292	         4.4918307	      -0.071658725	        -12.661647	        -3.3583472	        -23.717465	         287.70216	         19.517327	         18.170495	         17.284961	         19.144377	         19.044273	        0.72039658	                 0	                 0	                 0	         851.89248	               -99	       0.067246771	       -0.55043942	        0.72039658	                 0	       0.067246771	                 0	                 0	                 0	         2.4637853	        0.64453001	         1464.8511	         2135.7913	         1277.9953	         1116.9256	        -0.2927105	       0.085986818	         2742.4449	         3251.7081	         4826.7002	         110644.89	         2848.8687	         13081.468	         131403.13	                 0	                 0	        -43065.216	                 0	        -131438.71	       0.067246771	              56.4	        -23.569659	         288.36149	         19.517327
	         112.14324	         855.58041	      0.0010786844	      -0.006194577	         4.5006216	        -24.351232	         284.77957	       -0.05250595	        -11.138151	         1.4621131	         17.215542	      -0.006194577	      0.0010786844	     -0.0010929718	         4.5006216	        0.15645965	        -11.137343	         1.4201249	        -24.493883	         284.11687	         17.215839	         16.209424	         16.519705	          16.81258	          17.00399	        0.74762161	                 0	                 0	                 0	          855.5632	               -99	        0.18206575	         1.7306224	        0.74762161	                 0	        0.18206575	                 0	                 0	                 0	         33.550956	         40.747623	         718.38717	         711.03017	         897.53616	         1101.0887	        0.70043672	       -0.62823893	         1649.7352	         1852.7658	         3303.3595	         94111.186	         2712.7394	         9309.5403	          109437.3	                 0	                 0	        -41215.147	                 0	        -109469.05	        0.18206575	              56.6	        -24.351232	         284.77957	         17.215839
	         69.838263	         858.81725	      0.0026625214	     -0.0057336203	         4.5463244	        -25.019028	         281.61413	      -0.050831828	        -6.4975237	         4.0400967	         15.309318	     -0.0057336203	      0.0026625214	      -0.011341678	         4.5463244	        0.27765021	        -6.4942727	         4.0254104	        -25.131709	         280.94367	         15.310468	         14.937421	         15.311159	          14.92233	         15.260559	        0.46558842	                 0	                 0	                 0	         858.80194	               -99	        0.18841658	         1.5234023	        0.46558842	                 0	        0.18841658	                 0	                 0	                 0	         19.962947	         54.018466	         54.010412	          52.00825	         632.23985	         905.99828	        0.66099859	       -0.29673048	         707.28162	         1012.6141	         2325.4012	         59695.242	         2596.5871	         6978.6684	         71596.105	                 0	                 0	        -35979.764	                 0	        -71603.644	        0.18841658	              56.8	        -25.019028	         281.61413	         15.310468
	         67.903925	         861.76811	      0.0030364108	      -0.005448175	         4.6070399	        -25.498133	         278.70316	      -0.050076571	        -5.0324789	         4.4868274	         14.230484	      -0.005448175	      0.0030364108	      -0.013437928	         4.6070399	        0.31285991	        -5.0282343	         4.4915651	        -25.570091	         278.02598	         14.231909	         13.973055	         14.370474	          13.84768	         14.230922	        0.45269283	                 0	                 0	                 0	         861.75388	               -99	        0.19590816	         1.2491896	        0.45269283	                 0	        0.19590816	                 0	                 0	                 0	         9.0546121	         43.022579	         6.3029259	         5.9235689	         563.15097	         801.65931	        0.41443504	       -0.23008868	         578.89584	          850.0892	         1867.9985	         49809.459	         2433.3066	         6385.3557	         60496.155	                 0	                 0	        -34711.826	                 0	          -60502.4	        0.19590816	                57	        -25.498133	         278.70316	         14.231909
	         36.197623	         864.52617	      0.0021792607	     -0.0054385805	         4.6636961	        -25.780522	         275.96008	      -0.049718239	        -2.1609261	         3.4715149	         13.448357	     -0.0054385805	      0.0021792607	      -0.011088832	         4.6636961	        0.23742728	         -2.158443	         3.4979438	        -25.813946	         275.27913	         13.449343	         13.465042	         13.722372	         13.187185	         13.466314	        0.24131749	                 0	                 0	                 0	         864.51272	               -99	        0.12869427	        0.48672953	        0.24131749	                 0	        0.12869427	                 0	                 0	                 0	       0.029657116	         15.773854	         34.916991	         28.960542	         502.87428	         634.44395	       0.025396391	       -0.21917813	         538.21112	         678.90139	         1575.2468	         31311.079	         2310.8411	         5794.1269	         40991.396	                 0	                 0	        -30435.141	                 0	        -40991.983	        0.12869427	              57.2	        -25.780522	         275.96008	         13.449343
	         49.946261	         867.19674	     0.00013284386	     -0.0054165143	          4.694624	        -25.905378	          273.2925	      -0.049794878	       -0.30836338	         1.0285157	         13.328347	     -0.0054165143	     0.00013284386	     -0.0059985792	          4.694624	       0.050754486	       -0.30851883	         1.0821406	        -25.917436	         272.61071	         13.328772	         13.675657	         13.794274	         13.205971	         13.268474	        0.33297507	                 0	                 0	                 0	         867.18341	               -99	      -0.055376415	       -0.47833458	        0.33297507	                 0	      -0.055376415	                 0	                -0	                -0	         20.381937	       0.057830742	         173.52913	         206.45245	         556.63272	         517.15808	       -0.24678722	       0.013704041	         750.97494	         723.65963	         1531.8335	         23872.802	         2339.4406	         5877.2667	         33621.606	                 0	                 0	        -32109.099	                 0	        -33619.112	      -0.055376415	              57.4	        -25.905378	          273.2925	         13.328772
	         41.749562	         869.82052	     -0.0013229165	     -0.0052897535	         4.6817606	        -25.956956	         270.66976	      -0.049284687	        -3.0192541	        -1.5936351	         12.801965	     -0.0052897535	     -0.0013229165	      0.0018403686	         4.6817606	       -0.15464777	        -3.0182869	        -1.5635401	        -25.977642	         269.98762	         12.802153	         12.956756	          12.79215	         12.775567	         12.599666	        0.27833041	                 0	                 0	                 0	         869.80772	               -99	       -0.17484889	       -0.94314391	        0.27833041	                 0	       -0.17484889	                 0	                 0	                 0	         28.074953	         3.6429609	          6.317403	         11.112932	         616.83072	         485.80531	       -0.19775812	        0.20372822	         651.27703	         500.54766	         1359.9919	         34514.259	         2160.7344	         5273.8216	         43308.948	                 0	                 0	        -29565.491	                 0	        -43308.627	       -0.17484889	              57.6	        -25.956956	         270.66976	         12.802153
	         31.233311	          872.3519	     -0.0024511983	     -0.0055473915	          4.638529	        -26.043804	          268.1398	      -0.049425093	        0.26754305	        -3.1474784	         12.631111	     -0.0055473915	     -0.0024511983	      0.0067935939	          4.638529	       -0.26861176	        0.27041733	        -3.1297326	        -26.093822	         267.45907	         12.631583	         13.253465	         13.493045	         12.705183	         12.398357	        0.20822208	                 0	                 0	                 0	         872.33927	               -99	       -0.26355541	       -0.58082855	        0.20822208	                 0	       -0.26355541	                 0	                -0	                -0	         48.301502	         3.7220028	         241.44525	         480.48907	         570.05477	         401.06441	       -0.10272078	       0.092425576	         859.97204	         885.46896	         1303.2665	         17428.403	         2263.7014	         6005.6195	         27001.022	                 0	                 0	         -28157.51	                 0	         -27003.52	       -0.26355541	              57.8	        -26.043804	          268.1398	         12.631583
	         33.351841	         874.87478	     -0.0021019637	     -0.0049910718	         4.5820135	        -26.242499	         265.62468	      -0.048949166	        -1.2319224	        -3.3262514	         12.537556	     -0.0049910718	     -0.0021019637	      0.0085697993	         4.5820135	       -0.27535609	          -1.22801	        -3.3375968	        -26.330996	         264.94768	         12.538125	           12.8913	         12.650607	         12.599798	         12.273105	        0.22234561	                 0	                 0	                 0	         874.86224	               -99	       -0.21101715	        -0.8686989	        0.22234561	                 0	       -0.21101715	                 0	                 0	                -0	          25.59901	        0.34121551	         58.594535	         97.170683	         592.11983	         449.28648	       -0.25891528	       0.060586958	         675.37923	         546.37048	         1278.2408	         25531.862	          2139.156	         5418.8359	          34368.15	                 0	                 0	        -28737.989	                 0	        -34367.881	       -0.21101715	                58	        -26.242499	         265.62468	         12.538125
